tag,citation,expmm,expyy,make,state,location,violCode,Description,violFine,violDate,balance,penaltyDate,openFine,openPenalty,noticeDate,ImportDate
6AS4435,13817192,05,14,BUIC,MD,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00,07/04/2012 07:59:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
6AS6998,58098609,06,14,FORD,MD,HANOVER NB @ REEDBIRD,30,Red Light Violation,$75.00,07/04/2012 01:19:00 PM,$75.00,,$75.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
6AS8403,13848825,04,14,MERC,MD,4200 SINCLAIR LANE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 07:00:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
6AS8403,58065103,04,14,MERC,MD,COLD SPRING WB @ LOCH RAVEN,30,Red Light Violation,$75.00,07/04/2012 07:43:00 PM,$75.00,,$75.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
6AT3955,13850748,02,14,CHEV,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 07:54:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
6CDG77,13818752,08,12,BMW,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 09:15:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
6CEB88,13835012,08,14,TOYT,MD,5400 BLOCK OF WABASH AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 07:29:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
6CGD63,13840871,10,13,TOYT,MD,7000 REISTERSTOWN RD. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:16:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
6DGA93,13839477,07,13,TOYT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 03:43:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
6EIW228,13823307,02,2,GMC,CA,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:07:00 PM,$40.00,,$40.00,$0.00,11/01/2012,05/07/2013 05:41:00 PM +0000
6EKW09,58064619,10,12,JAGU,MD,EDMONSON EB @ COOKS,30,Red Light Violation,$75.00,07/04/2012 06:03:00 PM,$75.00,,$75.00,$0.00,,05/07/2013 05:41:00 PM +0000
6FBZ95,58065558,06,13,TOYT,MD,FAYETTE WB @ LIBERTY,30,Red Light Violation,$75.00,07/04/2012 09:56:00 PM,$75.00,,$75.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
6FCL93,13848411,10,13,CHRY,MD,4400 BLOCK OF WABASH AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 06:51:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
6GAR63,13821400,04,14,PONT,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 10:55:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
6GAR89,13823729,05,14,PONT,MD,5301 PARK HEIGHTS AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:23:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
6GBP09,13821905,06,14,NISS,MD,4833 ERDMAN AVE E/B,32,Fixed Speed Camera,$40.00,07/04/2012 11:18:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
72N899,13828264,09,14,CHEV,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 02:42:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
72N899,13839451,09,14,CHEV,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 03:43:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
74992CC,13819198,03,13,HOND,MD,2200 COLD SPRING LANE E/B,32,Fixed Speed Camera,$40.00,07/04/2012 09:33:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
74V360,58064742,02,14,FORD,MD,RUSSEL ST NB @ HAMBURG ST,30,Red Light Violation,$75.00,07/04/2012 06:23:00 PM,$75.00,,$75.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
755M886,13840582,05,14,MAZD,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 04:09:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
783M129,13838941,06,13,GMC,MD,7200 HARFORD ROAD N/B,32,Fixed Speed Camera,$40.00,07/04/2012 03:35:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
794M178,13847017,07,12,FORD,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 06:22:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AB1641,58065483,09,12,CHRY,MD,NORTHERN WB @ GREENSPRING,30,Red Light Violation,$75.00,07/04/2012 09:19:00 PM,$75.00,,$75.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AB7546,13826896,10,14,VOLV,MD,5400 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 02:01:00 PM,$40.00,,$40.00,$0.00,08/28/2012,05/07/2013 05:41:00 PM +0000
7AB8075,13849781,01,13,VOLV,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 07:26:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AC0338,13844410,11,13,CHEV,MD,4862 ERDMAN AVE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:19:00 PM,$40.00,,$40.00,$0.00,08/28/2012,05/07/2013 05:41:00 PM +0000
10245CE,13848064,01,14,PONT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 06:44:00 PM,$40.00,,$40.00,$0.00,,05/07/2013 05:41:00 PM +0000
7AE0214,13820204,03,14,PONT,MD,4332 EDMONSON AVE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 10:08:00 AM,$40.00,,$40.00,$0.00,08/28/2012,05/07/2013 05:41:00 PM +0000
7AE4542,13849120,04,12,NISS,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 07:07:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AE5948,13844899,02,13,NISS,MD,2700 BLOCK OF E. NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 05:30:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AG5808,13825526,04,13,HOND,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 01:21:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AG5808,13838255,04,13,HOND,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 03:20:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
1AA4526,13825070,10,12,GMC,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 01:07:00 PM,$40.00,,$40.00,$0.00,,05/07/2013 05:41:00 PM +0000
12697HT,13817168,08,12,TOYT,MD,7000 REISTERSTOWN RD. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 07:59:00 AM,$40.00,,$40.00,$0.00,,05/07/2013 05:41:00 PM +0000
7AH3320,13827118,06,13,TOYT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 02:08:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AJ4014,13819446,07,13,DODG,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 09:40:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AJ4053,13823265,09,12,OLDS,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:07:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AL0650,13839089,01,14,VOLK,MD,6000 BLOCK OF HILLEN RD S/B,32,Fixed Speed Camera,$40.00,07/04/2012 03:37:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AL6789,13842406,01,13,FORD,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 04:40:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AL8449,58065657,04,14,CHEV,MD,HARFORD NB @ ROSALIE,30,Red Light Violation,$75.00,07/04/2012 09:37:00 PM,$75.00,,$75.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AM4646,13910823,04,14,LINC,MD,2400 BLOCK OF NORTHERN PKWY E/,32,Fixed Speed Camera,$40.00,07/04/2012 05:08:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AN0500,13840467,02,14,HYUN,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 04:06:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AN9962,13826979,01,14,HOND,MD,800 ORLEANS ST. E/B,32,Fixed Speed Camera,$40.00,07/04/2012 02:04:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AP9210,13823224,04,12,DODG,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:06:00 PM,$40.00,,$40.00,$0.00,08/28/2012,05/07/2013 05:41:00 PM +0000
7AP9210,13842414,04,12,DODG,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 04:40:00 PM,$40.00,,$40.00,$0.00,08/28/2012,05/07/2013 05:41:00 PM +0000
7AP9287,13840327,04,13,HOND,MD,4400 BLOCK OF WABASH AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:02:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AP9407,13819651,05,13,PLYM,MD,1400 MADISON ST W/B,32,Fixed Speed Camera,$40.00,07/04/2012 09:48:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AP9725,13815717,03,14,NISS,MD,3053 LIBERTY HEIGHTS AVE E/B,32,Fixed Speed Camera,$40.00,07/04/2012 06:37:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AP9761,13818356,04,14,MERC,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 08:59:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AR4857,13818968,05,14,HOND,MD,2200 COLD SPRING LANE E/B,32,Fixed Speed Camera,$40.00,07/04/2012 09:24:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AR5208,13843511,04,13,TOYT,MD,1400 MADISON ST W/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:02:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AR6062,13823406,04,14,CADI,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:12:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AR8647,13840368,04,14,MAZD,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 04:04:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
12785CD,13817465,01,14,LEXU,MD,2200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 08:11:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AR9410,58065616,04,14,DODG,MD,NORTHERN PKWY WB @ FALLS RD,30,Red Light Violation,$75.00,07/04/2012 10:24:00 PM,$75.00,,$75.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AS0365,13827753,06,14,CHEV,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 02:29:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AS1139,13850086,06,12,CADI,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 07:35:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AS1197,13825641,06,14,VOLV,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 01:23:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AS5982,58064585,07,13,HOND,MD,PERRING SB @ BELVEDERE,30,Red Light Violation,$75.00,07/04/2012 05:58:00 PM,$75.00,,$75.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AS9260,13821749,06,14,HOND,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 11:12:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7AS9260,13847348,06,14,HOND,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 06:29:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7BEK99,13825781,12,13,TOYT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 01:27:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7CGV64,13844006,,0,CHEV,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 05:11:00 PM,$40.00,,$40.00,$0.00,,05/07/2013 05:41:00 PM +0000
7CNE39,13815592,03,14,TOYT,MD,1400 COLD SPRING LANE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 06:25:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7DTF58,58063942,02,14,NISS,MD,HARFORD NB @ ROSALIE,30,Red Light Violation,$75.00,07/04/2012 03:51:00 PM,$75.00,,$75.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7EJP97,58061557,12,12,PONT,MD,EDMONSON EB @ ATHOL,30,Red Light Violation,$75.00,07/04/2012 04:44:00 AM,$75.00,,$75.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7EVS69,13840053,01,13,FORD,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 03:56:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
7FZG67,13816251,04,14,CADI,MD,4862 ERDMAN AVE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 07:03:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
818M166,13824289,10,12,NISS,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:47:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
85745CD,13845615,03,14,HOND,MD,6000 BLOCK OF HILLEN RD S/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:45:00 PM,$40.00,,$40.00,$0.00,08/28/2012,05/07/2013 05:41:00 PM +0000
872M048,13838511,05,13,DODG,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 03:26:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
883M875,13845482,05,13,FORD,MD,200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:42:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AA8778,13816525,10,12,INFI,MD,3053 LIBERTY HEIGHTS AVE E/B,32,Fixed Speed Camera,$40.00,07/04/2012 07:21:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AC6143,58064254,11,12,FORD,MD,LOCH RAVEN NB @ WALKER,30,Red Light Violation,$75.00,07/04/2012 04:40:00 PM,$35.00,,$35.00,$0.00,,05/07/2013 05:41:00 PM +0000
8AD1004,13823687,03,13,MAZD,MD,3800 BLOCK OF GREENSPRING AVE,32,Fixed Speed Camera,$40.00,07/04/2012 12:20:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AD1540,13846365,01,11,DODG,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 06:03:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AD9905,13815337,01,13,HOND,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 06:08:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AF0196,13836416,03,13,VOLV,MD,4000 HILLEN RD. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 01:55:00 PM,$34.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AF1719,13845938,03,13,TOYT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 05:52:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AF7692,13844667,04,13,CADI,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 05:25:00 PM,$40.00,,$40.00,$0.00,08/28/2012,05/07/2013 05:41:00 PM +0000
8AG4361,13840459,12,13,FORD,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 04:06:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AH5290,13836200,07,13,LEXU,MD,1400 COLD SPRING LANE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:55:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AJ1243,13850821,06,13,DODG,MD,5800 WALTHER AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 07:55:00 PM,$40.00,,$40.00,$0.00,08/28/2012,05/07/2013 05:41:00 PM +0000
8AJ9081,13827555,08,13,DODG,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 02:22:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AN0220,13846175,02,14,HYUN,MD,7000 REISTERSTOWN RD. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:59:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AN0541,13835996,02,14,MAZD,MD,2800 BLOCK OF HANOVER STREET N,32,Fixed Speed Camera,$40.00,07/04/2012 12:06:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AN0577,13846829,03,14,DODG,MD,300 MLK JR. BOULEVARD S/B,32,Fixed Speed Camera,$40.00,07/04/2012 06:16:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AN8694,13820931,01,14,FORD,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 10:35:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AP3786,58062514,05,12,HOND,MD,PATAPSCO AVE WB @ FOURTH ST,30,Red Light Violation,$75.00,07/04/2012 12:15:00 PM,$75.00,,$75.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AP6284,13819776,02,14,PONT,MD,300 MLK JR. BOULEVARD S/B,32,Fixed Speed Camera,$40.00,07/04/2012 09:56:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AP6284,13848643,02,14,PONT,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 06:57:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AP6493,13845581,03,14,MERC,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:44:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AP6493,13845680,03,14,MERC,MD,3800 BLOCK OF POTEE ST S/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:47:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AP8185,13843842,02,14,NISS,MD,7200 HARFORD ROAD N/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:08:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AR9059,13845086,05,14,NISS,MD,800 ORLEANS ST. E/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:33:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AS2757,13826292,05,14,FORD,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 01:40:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AS3151,13816426,05,14,DODG,MD,1400 COLD SPRING LANE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 07:17:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AS4193,13841002,05,14,MITS,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 04:18:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AS9059,13823539,05,14,CHEV,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:14:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8AS9074,13827613,06,14,MERC,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 02:25:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8BRZ22,58065178,08,13,HOND,MD,WILKENS AVE EB @ DESOTO RD,30,Red Light Violation,$75.00,07/04/2012 07:20:00 PM,$75.00,,$75.00,$0.00,12/26/2012,05/07/2013 05:41:00 PM +0000
8CZN74,13821103,10,8,CHEV,MD,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00,07/04/2012 10:42:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8DNZ11,13843685,10,13,MERC,MD,100 NORTH AVE. W/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:05:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8DXF46,13847009,05,14,CHEV,MD,800 ORLEANS ST. E/B,32,Fixed Speed Camera,$40.00,07/04/2012 06:21:00 PM,$40.00,,$40.00,$0.00,08/28/2012,05/07/2013 05:41:00 PM +0000
8EHE84,13836408,07,14,MERZ,MD,3800 BLOCK OF POTEE ST S/B,32,Fixed Speed Camera,$40.00,07/04/2012 01:54:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8EXT54,13845334,04,13,BUIC,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:39:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8FLL29,13844329,06,14,HYUN,MD,3800 BLOCK OF GREENSPRING AVE,32,Fixed Speed Camera,$40.00,07/04/2012 05:17:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8FML10,13835772,12,13,VOLV,MD,100 NORTH AVE. W/B,32,Fixed Speed Camera,$40.00,07/04/2012 10:57:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8FML10,13836291,12,13,VOLV,MD,100 NORTH AVE. W/B,32,Fixed Speed Camera,$40.00,07/04/2012 01:36:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8FRN61,13822986,01,13,BMW,MD,1400 COLD SPRING LANE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 11:59:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8FRN61,13842208,01,13,BMW,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 04:36:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
8FXT11,13837851,04,12,FORD,MD,2200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 03:11:00 PM,$40.00,,$40.00,$0.00,08/28/2012,05/07/2013 05:41:00 PM +0000
91S065,13837042,09,12,FORD,MD,4862 ERDMAN AVE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 02:55:00 PM,$40.00,,$40.00,$0.00,08/28/2012,05/07/2013 05:41:00 PM +0000
942VIZ,13844022,01,13,MITS,FL,6114 HARFORD ROAD N/B,32,Fixed Speed Camera,$40.00,07/04/2012 05:11:00 PM,$40.00,,$40.00,$0.00,11/01/2012,05/07/2013 05:41:00 PM +0000
9733L1,13841929,05,13,CHEV,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 04:31:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
9AB3940,13822010,01,14,NISS,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 11:20:00 AM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
9AC5315,13837984,11,12,BUIC,MD,3053 LIBERTY HEIGHTS AVE E/B,32,Fixed Speed Camera,$40.00,07/04/2012 03:15:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
9AC5555,13824537,11,12,NISS,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:53:00 PM,$40.00,,$40.00,$0.00,09/18/2012,05/07/2013 05:41:00 PM +0000
9AC5967,13826912,12,12,TOYT,MD,3053 LIBERTY HEIGHTS AVE E/B,32,Fixed Speed Camera,$40.00,07/04/2012 02:01:00 PM,$40.00,,$40.00,$0.00,,05/07/2013 05:41:00 PM +0000
